State,Constituency_No,Constituency,Party,Candidate Name,Gender,Age,Application Date,Application Status,Father/Husband's Name,Photo Link,Phase,Polling Date
PUNJAB,2,AMRITSAR,INDEPENDENT,RAJINDER KUMAR SHARMA,MALE,59,"10th May, 2024",Accepted,BALDEV RAJ,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/RAJIN-2024-12121.jpg,7,01-06-2024
PUNJAB,2,AMRITSAR,BHARATIYA JANATA PARTY,TARANJIT SINGH SANDHU SAMUNDRI,MALE,61,"10th May, 2024",Accepted,BISHAN SINGH SAMUNDRI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/TARAN-2024-12086.jpg,7,01-06-2024
PUNJAB,2,AMRITSAR,AAS PUNJAB PARTY,LOVEPREET SHARMA,MALE,34,"9th May, 2024",Accepted,KASHMIRI LAL SHARMA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/LOVEP-2024-11911.jpg,7,01-06-2024
PUNJAB,2,AMRITSAR,SACHO SACH PARTY,DR RAMESH KUMAR,MALE,45,"9th May, 2024",Accepted,GURCHARANJIT SHARMA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/RAMES-2024-11896.jpg,7,01-06-2024
PUNJAB,2,AMRITSAR,INDEPENDENT,BAL KRISHAN SHARMA,MALE,62,"8th May, 2024",Accepted,NARAIN DATT,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/BALKR-2024-11829.jpg,7,01-06-2024
PUNJAB,2,AMRITSAR,INDEPENDENT,SHARANJIT KAUR,FEMALE,39,"8th May, 2024",Accepted,CHANPREET SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/SHARA-2024-11822.jpg,7,01-06-2024
PUNJAB,2,AMRITSAR,INDEPENDENT,AMANPREET SINGH MAHADIPUR,MALE,31,"8th May, 2024",Accepted,KEWAL SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/AMANP-2024-11818.jpg,7,01-06-2024
PUNJAB,2,AMRITSAR,COMMUNIST PARTY OF INDIA,DASWINDER KAUR,FEMALE,59,"7th May, 2024",Accepted,JAGDEEP SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/DASWI-2024-11736.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDEPENDENT,SIMRANJEET SINGH,MALE,36,"14th May, 2024",Accepted,SHAMSHER SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/SIMRA-2024-12879.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDEPENDENT,LAKHBIR SINGH,MALE,52,"14th May, 2024",Accepted,BAKSHISH SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/LAKHB-2024-12853.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDEPENDENT,SARABJIT SINGH,MALE,44,"14th May, 2024",Accepted,BALWINDER SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/SARAB-2024-12828.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDEPENDENT,VIJAY KUMAR,MALE,51,"14th May, 2024",Accepted,CHARAN DAS,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/VIJAY-2024-12818.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDEPENDENT,SURJIT SINGH BHIKHIWIND,MALE,45,"14th May, 2024",Accepted,MAKHAN SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/SURJI-2024-12801.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,SANJHI VIRASAT PARTY,NAVEEN KUMAR SHARMA,MALE,52,"14th May, 2024",Accepted,RAVI DUTT SHARMA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/NAVEE-2024-12782.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDEPENDENT,VIKRAMJIT SINGH,MALE,39,"14th May, 2024",Accepted,GURCHARAN SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/VIKRA-2024-12776.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDEPENDENT,GURPREET SINGH,MALE,29,"14th May, 2024",Accepted,SARWAN SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/GURPR-2024-12767.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDEPENDENT,ARUN KUMAR,MALE,36,"14th May, 2024",Accepted,RAGHUBIR SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/ARUNK-2024-12762.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDEPENDENT,PARMINDER SINGH,MALE,44,"14th May, 2024",Accepted,SUKHWANT SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/PARMI-2024-12756.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDEPENDENT,PARAMJIT SINGH,MALE,46,"14th May, 2024",Accepted,DYAL SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/PARAM-2024-12747.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDEPENDENT,MAHINDER SINGH HAMIRA,MALE,56,"14th May, 2024",Accepted,BAHADUR SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/MAHIN-2024-12671.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,AAM AADMI PARTY,LALJIT SINGH BHULLAR,MALE,42,"13th May, 2024",Accepted,SUKHDEV SINGH BHULLAR,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/LALJI-2024-20240513040626.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,BAHUJAN SAMAJ PARTY,SATNAM SINGH,MALE,30,"13th May, 2024",Accepted,SURINDER SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/SATNA-2024-12497.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDEPENDENT,ANOKH SINGH KATWAL,MALE,40,"13th May, 2024",Accepted,SHAMBU SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/ANOKH-2024-12485.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDIAN NATIONAL CONGRESS,KULBIR SINGH ZIRA,MALE,44,"9th May, 2024",Accepted,INDERJIT SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/KULBI-2024-20240509022641.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDEPENDENT,KAWALJIT SINGH,MALE,48,"13th May, 2024",Accepted,PHULA SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/KAWAL-2024-12440.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,ALL INDIA MAZDOOR PARTY (RANGRETA),DILBAGH SINGH,MALE,57,"13th May, 2024",Accepted,RAM RATTAN,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/DILBA-2024-12405.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,SHIROMANI AKALI DAL,VIRSA SINGH VALTOHA,MALE,62,"13th May, 2024",Accepted,SOHAN SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/VIRSA-2024-20240513051308.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDEPENDENT,JASWANT SINGH SOHAL,MALE,44,"13th May, 2024",Accepted,PAL SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/JASWA-2024-12374.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDEPENDENT,AMRITPAL SINGH,MALE,31,"10th May, 2024",Accepted,TARSEM SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/AMRIT-2024-20240510034720.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDEPENDENT,KANWALJIT SINGH,MALE,52,"13th May, 2024",Accepted,GOPAL SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/KANWA-2024-20240513042156.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,BHARATIYA JANATA PARTY,MANJIT SINGH MANNA,MALE,50,"10th May, 2024",Accepted,MOHINDER SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/MANJI-2024-20240510043108.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,COMMUNIST PARTY OF INDIA,GURDIAL SINGH,MALE,57,"10th May, 2024",Accepted,PRITAM SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/GURDI-2024-20240510023729.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDEPENDENT,AJIT SINGH,MALE,38,"9th May, 2024",Accepted,AJAIB SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/AJITS-2024-20240509020104.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,INDEPENDENT,HARJINDER SINGH,MALE,42,"9th May, 2024",Accepted,RANJIT SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/HARJI-2024-20240509013237.jpg,7,01-06-2024
PUNJAB,3,KHADOOR SAHIB,AAS PUNJAB PARTY,CHAIN SINGH BAINKA,MALE,36,"7th May, 2024",Accepted,SHINDA SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/CHAIN-2024-20240507040414.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,AAM AADMI PARTY,PAWAN KUMAR TINU,MALE,58,"13th May, 2024",Accepted,Ram Lal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/PAWAN-2024-12289.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,LOKTANTRIK LOK RAJYAM PARTY,TARACHAND SHEELA,MALE,43,"14th May, 2024",Accepted,Raja Ram Sheela,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/TARAC-2024-20240515050741.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,REPUBLICAN PARTY OF INDIA (ATHAWALE),SONIA,FEMALE,50,"14th May, 2024",Accepted,JEEWAN KUMAR,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/SONIA-2024-12872.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,INDEPENDENT,AMRISH BHAGAT,MALE,58,"14th May, 2024",Accepted,Om Parkash Bhagat,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/AMRIS-2024-20240517051719.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,INDEPENDENT,RAMESH LAL KALA,MALE,57,"14th May, 2024",Accepted,Nama Ram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/RAMES-2024-20240515050726.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,INDEPENDENT,IQBAL CHAND MATTU,MALE,59,"14th May, 2024",Accepted,Gurdip Ram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/IQBAL-2024-12766.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,SHIROMANI AKALI DAL (AMRITSAR)(SIMRANJIT SINGH MANN),SARABJIT SINGH KHALSA,MALE,35,"14th May, 2024",Accepted,Resham Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/SARAB-2024-12759.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,BAHUJAN SAMAJ PARTY,ADVOCATE BALWINDER KUMAR,MALE,45,"10th May, 2024",Accepted,Gopal Dass,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/BALWI-2024-11983.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,GLOBAL REPUBLICAN PARTY,BAL MUKAND BAWRA,MALE,61,"14th May, 2024",Accepted,Jassa Ram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/BALMU-2024-12718.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,APNA SAMAJ PARTY,RAJWANT KAUR KHALSA,FEMALE,37,"14th May, 2024",Accepted,Harchand Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/RAJWA-2024-20240515050908.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,INDEPENDENT,GURDEEP SINGH BITTU,MALE,55,"14th May, 2024",Accepted,Gurdayal Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/GURDE-2024-12667.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,SHIROMANI AKALI DAL,MOHINDER SINGH KAYPEE,MALE,67,"10th May, 2024",Accepted,Darshan Singh Kaypee,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/MOHIN-2024-20240517054423.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,DEMOCRATIC BHARATIYA SAMAJ PARTY,BHAGAT GULSHAN AZAAD,MALE,39,"13th May, 2024",Accepted,Subhash,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/GULSH-2024-12461.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,COMMUNIST PARTY OF INDIA  (MARXIST),MASTER PARSHOTAM LAL BILGA,MALE,73,"13th May, 2024",Accepted,DALIPA RAM,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/PARSH-2024-12281.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,INDEPENDENT,ASHOK KUMAR JAKHU,MALE,55,"13th May, 2024",Accepted,Raj Mal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/ASHOK-2024-12275.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,BHARATIYA JANATA PARTY,SUSHIL KUMAR RINKU,MALE,49,"10th May, 2024",Accepted,RAM LAL,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/SUSHI-2024-12014.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,PEOPLES PARTY OF INDIA (DEMOCRATIC),RAJ KUMAR SAQI,MALE,41,"13th May, 2024",Accepted,Manohar Lal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/RAJKU-2024-12260.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,INDEPENDENT,PARAMJIT KAUR TEJI,FEMALE,52,"13th May, 2024",Accepted,Mohinder Singh Teji,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/PARAM-2024-20240513080745.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,INDIAN NATIONAL CONGRESS,CHARANJIT SINGH CHANNI,MALE,61,"10th May, 2024",Accepted,HARSA SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/CHARA-2024-12118.jpg,7,01-06-2024
PUNJAB,4,JALANDHAR,INDEPENDENT,NEETU SHATTRA WALA,MALE,39,"8th May, 2024",Accepted,Joga Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/NEETU-2024-20240514072519.jpg,7,01-06-2024
PUNJAB,5,HOSHIARPUR,BAHUJAN MUKTI PARTY,RAJPAL NADALI,MALE,60,"14th May, 2024",Accepted,Bhana Ram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/RAJPA-2024-20240514042811.jpg,7,01-06-2024
PUNJAB,5,HOSHIARPUR,SAMAJ BHALAI MORCHA,DAVINDER KUMAR SAROYA,MALE,47,"14th May, 2024",Accepted,GURPAL CHAND,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/DAVIN-2024-12755.jpg,7,01-06-2024
PUNJAB,5,HOSHIARPUR,INDEPENDENT,SONU SINGH PHAGWARA,MALE,39,"14th May, 2024",Accepted,Dalbir Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/SONUS-2024-12738.jpg,7,01-06-2024
PUNJAB,5,HOSHIARPUR,SHIROMANI AKALI DAL (AMRITSAR)(SIMRANJIT SINGH MANN),JASWANT SINGH,MALE,45,"14th May, 2024",Accepted,Ram Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/JASWA-2024-12695.jpg,7,01-06-2024
PUNJAB,5,HOSHIARPUR,INDEPENDENT,SATPAL,MALE,45,"14th May, 2024",Accepted,Jit Ram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/SATPA-2024-12670.jpg,7,01-06-2024
PUNJAB,5,HOSHIARPUR,DEMOCRATIC BHARATIYA SAMAJ PARTY,RAJESH,MALE,45,"14th May, 2024",Accepted,Manohar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/RAJES-2024-12659.jpg,7,01-06-2024
PUNJAB,5,HOSHIARPUR,GLOBAL REPUBLICAN PARTY,BHIMRAO YASHWANT AMBEDKAR,MALE,65,"13th May, 2024",Accepted,YASHWANT AMBEDKAR,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/BHIMR-2024-12375.jpg,7,01-06-2024
PUNJAB,5,HOSHIARPUR,BHARATIYA JANATA PARTY,ANITA SOM PARKASH,FEMALE,64,"13th May, 2024",Accepted,Som Parkash,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/ANITA-2024-12326.jpg,7,01-06-2024
PUNJAB,5,HOSHIARPUR,NATIONALIST JUSTICE PARTY,HARDEEP SINGH,MALE,37,"13th May, 2024",Accepted,Baljinder Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/HARDE-2024-12296.jpg,7,01-06-2024
PUNJAB,5,HOSHIARPUR,SHIROMANI AKALI DAL,SOHAN SINGH THANDAL,MALE,69,"13th May, 2024",Accepted,Jagat Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/SOHAN-2024-12277.jpg,7,01-06-2024
PUNJAB,5,HOSHIARPUR,BAHUJAN SAMAJ PARTY,RANJIT KUMAR,MALE,52,"13th May, 2024",Accepted,Malkiat Chand,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/RANJI-2024-12266.jpg,7,01-06-2024
PUNJAB,5,HOSHIARPUR,AAM AADMI PARTY,DR. RAJ KUMAR CHABBEWAL,MALE,54,"10th May, 2024",Accepted,Darshan Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/RAJKU-2024-12065.jpg,7,01-06-2024
PUNJAB,5,HOSHIARPUR,BAHUJAN DRAVIDA PARTY,JEEVAN SINGH TAMIL,MALE,51,"10th May, 2024",Accepted,ILAYAPERUMAL,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/JEEVA-2024-12019.jpg,7,01-06-2024
PUNJAB,5,HOSHIARPUR,INDIAN NATIONAL CONGRESS,YAMINI GOMAR,FEMALE,49,"10th May, 2024",Accepted,Sukhwinder Kumar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/YAMIN-2024-12006.jpg,7,01-06-2024
PUNJAB,5,HOSHIARPUR,INDEPENDENT,DAVINDER SINGH,MALE,44,"9th May, 2024",Accepted,Darshan Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/DAVIN-2024-11902.jpg,7,01-06-2024
PUNJAB,5,HOSHIARPUR,INDEPENDENT,ROHIT KUMAR TINKU,MALE,44,"7th May, 2024",Accepted,VIJAY PAL,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/ROHIT-2024-11755.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,BHARATIYA JANATA PARTY,DR SUBHASH SHARMA,MALE,46,"14th May, 2024",Accepted,Gurwinder Sharma,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/DRSUB-2024-20240517063032.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,INDEPENDENT,RAMJAAN KHAN,MALE,38,"14th May, 2024",Accepted,Davinder Kumar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/RAMJA-2024-20240517063637.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,BHARATHEEYA JAWAN KISAN PARTY,ER DALJEET SINGH SAINI,MALE,51,"14th May, 2024",Accepted,Sohan Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/ERDAL-2024-20240517063604.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,INDEPENDENT,SIMPLE KUMAR,MALE,32,"14th May, 2024",Accepted,Jai Lal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/SIMPL-2024-20240517063531.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,INDEPENDENT,ROHTASH,MALE,39,"14th May, 2024",Accepted,Hoshiyar Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/ROHTA-2024-20240517063442.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,INDEPENDENT,MANDAR SINGH,MALE,35,"14th May, 2024",Accepted,Arpan Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/MANDA-2024-20240517063251.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,SHIROMANI AKALI DAL,PREM SINGH CHANDUMAJRA,MALE,74,"10th May, 2024",Accepted,Jaswant Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/PREMS-2024-20240517062415.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,REVOLUTIONARY SOCIALIST PARTY,YOG RAJ SAHOTA,MALE,68,"13th May, 2024",Accepted,Sadhu Ram Sahota,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/YOGRA-2024-20240517081902.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,DEMOCRATIC BHARATIYA SAMAJ PARTY,KULWINDER SINGH,MALE,50,"14th May, 2024",Accepted,Sadhu Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/KULWI-2024-20240517063220.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,INDEPENDENT,DAVINDER SINGH,MALE,56,"14th May, 2024",Accepted,Malkit Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/DAVIN-2024-20240517063151.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,PUNJAB NATIONAL PARTY,DARSHAN SINGH,MALE,64,"7th May, 2024",Accepted,ANGREJI SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/DARSH-2024-20240517062304.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,AKHIL BHARTIYA PARIVAR PARTY,DHARMINDER SINGH HARMAN,MALE,39,"13th May, 2024",Accepted,Surjit Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/DHARM-2024-20240517063058.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,INDEPENDENT,GURMIT SINGH,MALE,79,"14th May, 2024",Accepted,Sardara Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/GURMI-2024-20240517063005.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,INDEPENDENT,GAJJAN SINGH,MALE,45,"13th May, 2024",Accepted,Chuni Lal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/GAJJA-2024-20240517062942.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,EKAM SANATAN BHARAT DAL,HANISH SHARMA,MALE,36,"13th May, 2024",Accepted,Moti Lal Sharma,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/HANIS-2024-20240517062851.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,INDEPENDENT,SATPAL,MALE,43,"13th May, 2024",Accepted,Parkash Ram,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/SATPA-2024-20240517062832.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,SHIROMANI AKALI DAL (AMRITSAR)(SIMRANJIT SINGH MANN),KUSHAL PAL SINGH MANN,MALE,52,"13th May, 2024",Accepted,Jaswant Singh Mann,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/KUSHA-2024-20240517062717.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,INDEPENDENT,MEGH RAJ,MALE,53,"13th May, 2024",Accepted,Mam Raj,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/MEGHR-2024-20240517062656.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,INDEPENDENT,DEEPAK SHARMA,MALE,31,"13th May, 2024",Accepted,Sanjeev Kumar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/DEEPA-2024-20240517062636.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,AAM AADMI PARTY,MALVINDER SINGH KANG,MALE,45,"10th May, 2024",Accepted,Sukattar Singh Kang,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/MALVI-2024-20240517062449.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,INDIAN NATIONAL CONGRESS,VIJAY INDER SINGLA,MALE,52,"13th May, 2024",Accepted,Sant Ram Singla,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/VIJAY-2024-20240517062610.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,INDEPENDENT,HARWINDER KARWAL,MALE,52,"13th May, 2024",Accepted,Piara Lal Karwal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/HARWI-2024-20240517062542.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,BAHUJAN SAMAJ PARTY,JASVIR SINGH GARHI,MALE,44,"9th May, 2024",Accepted,MOHAN SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/JASVI-2024-20240517062519.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,BHARTIYA RASHTRIYA DAL,SUNAINA,FEMALE,37,"10th May, 2024",Accepted,Sharvan,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/SUNAI-2024-20240517062433.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,INDEPENDENT,ADV KULWINDER SINGH,MALE,44,"10th May, 2024",Accepted,Charanjit Singh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/ADVKU-2024-20240517062246.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,INDEPENDENT,PARMINDER SINGH,MALE,37,"10th May, 2024",Accepted,Karam Chand,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/PARMI-2024-20240517062358.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,HINDUSTAN SHAKTI SENA,KIRAN JAIN,FEMALE,39,"9th May, 2024",Accepted,DEEPAK JAIN,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/KIRAN-2024-20240517062341.jpg,7,01-06-2024
PUNJAB,6,ANANDPUR SAHIB,BHARTIYA JAN SAMMAN PARTY,SUNIL KUMAR,MALE,43,"8th May, 2024",Accepted,PRAKASH CHAND,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/SUNIL-2024-20240517062324.jpg,7,01-06-2024
PUNJAB,7,LUDHIANA,JAN SEWA DRIVER PARTY,RAJIV KUMAR MEHRA,MALE,46,"14th May, 2024",Accepted,OM PARKASH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/RAJEE-2024-12742.jpg,7,01-06-2024
PUNJAB,7,LUDHIANA,NATIONALIST JUSTICE PARTY,DARSHAN SINGH DABA,MALE,54,"14th May, 2024",Accepted,SURJIT SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S19/DARSH-2024-12937.jpg,7,01-06-2024
